Customer_SK,Customer_ID,Customer_Title,Customer_First_Name,Customer_Last_Name,Customer_Segment,Marital_Status,Gender,DOB,Effective_Start_Dt,Effective_End_Dt,Region,Customer_Name
383,383,Mrs.,Olivia,Brown,Consumer,Single,Male,1960-11-23,2000-04-07,,EAST,Mrs. Olivia Brown
384,384,Ms.,Allison,Jackson,Consumer,Divorced,Male,1957-07-16,2013-01-22,,WEST,Ms. Allison Jackson
385,385,Dr.,Gwendolyn,Dillon,Consumer,Divorced,Male,1961-07-22,2002-01-23,,EAST,Dr. Gwendolyn Dillon
386,386,Professor,Bonnie,Garcia,Consumer,Widowed,Female,1988-11-10,2008-11-09,,SOUTH,Professor Bonnie Garcia
387,387,Mrs.,Fiona,Thomas,Corporate,Divorced,Male,1966-10-16,2006-03-02,,SOUTH,Mrs. Fiona Thomas
388,388,Professor,Tina,Tyson,Corporate,Divorced,Female,1972-01-19,2014-07-08,,EAST,Professor Tina Tyson
389,389,Ms.,Bonnie,Williams,Consumer,Widowed,Male,1984-05-12,2003-01-29,,SOUTH,Ms. Bonnie Williams
390,390,Dr.,Megan,Thomas,SME,Divorced,Female,1998-11-07,2010-11-14,,EAST,Dr. Megan Thomas
391,391,Mr.,Irene,Garcia,Consumer,Married,Female,1978-08-10,2013-05-23,,SOUTH,Mr. Irene Garcia
392,392,Professor,Zachary,Martin,Consumer,Married,Male,1982-01-25,2013-02-05,,EAST,Professor Zachary Martin
393,393,Ms.,Victor,Davis,SME,Married,Female,1997-11-17,2001-04-03,,WEST,Ms. Victor Davis
394,394,Mrs.,Allison,Garcia,SME,Divorced,Female,1971-03-23,2013-04-15,,NORTH,Mrs. Allison Garcia
395,395,Professor,Wendy,Thomas,Corporate,Married,Female,2000-07-25,2003-03-10,,EAST,Professor Wendy Thomas
396,396,Mr.,Patrick,Johnson,Consumer,Married,Female,1955-01-15,2005-03-20,,WEST,Mr. Patrick Johnson
397,397,Mrs.,Karen,Tyson,Corporate,Married,Male,1961-09-15,2007-08-23,,EAST,Mrs. Karen Tyson
398,398,Mrs.,Edward,Kirby,Consumer,Divorced,Female,1959-12-14,2011-10-21,,EAST,Mrs. Edward Kirby
399,399,Ms.,Samuel,Brown,Consumer,Married,Female,1977-01-27,2007-03-27,,SOUTH,Ms. Samuel Brown
400,400,Mrs.,Ursula,Taylor,Consumer,Divorced,Male,2000-06-01,2015-07-22,,SOUTH,Mrs. Ursula Taylor
401,401,Mrs.,James,Anderson,SME,Widowed,Male,1965-12-11,2000-01-15,,SOUTH,Mrs. James Anderson
402,402,Professor,Tina,Taylor,Corporate,Single,Male,1969-10-26,2014-05-06,,WEST,Professor Tina Taylor
403,403,Mrs.,Xander,Williams,SME,Married,Male,1981-02-11,2007-03-02,,NORTH,Mrs. Xander Williams
404,404,Ms.,Olivia,Smith,Corporate,Single,Female,1968-10-23,2005-08-06,,NORTH,Ms. Olivia Smith
405,405,Mr.,Xander,Smith,Consumer,Widowed,Female,1984-08-16,2009-10-29,,EAST,Mr. Xander Smith
406,406,Ms.,Catherine,Jackson,Corporate,Single,Male,1998-12-27,2008-06-01,,SOUTH,Ms. Catherine Jackson
407,407,Mr.,Olivia,Williams,Corporate,Divorced,Male,1976-06-16,2000-06-13,,WEST,Mr. Olivia Williams
408,408,Dr.,Karen,Garcia,Corporate,Single,Female,1964-06-08,2001-09-06,,EAST,Dr. Karen Garcia
409,409,Mrs.,Nathan,Dillon,Consumer,Single,Female,1988-12-14,2003-07-10,,EAST,Mrs. Nathan Dillon
410,410,Professor,Gwendolyn,White,Corporate,Divorced,Male,1998-06-16,2005-12-13,,WEST,Professor Gwendolyn White
411,411,Professor,Bonnie,Jackson,Consumer,Married,Female,1999-04-25,2011-01-04,,EAST,Professor Bonnie Jackson
412,412,Ms.,Nathan,Williams,Consumer,Single,Male,1993-02-03,2004-06-23,,EAST,Ms. Nathan Williams
413,413,Mr.,Ursula,Anderson,Corporate,Divorced,Female,1992-06-26,2002-08-04,,WEST,Mr. Ursula Anderson
414,414,Mr.,Catherine,Wilson,Corporate,Married,Female,1998-10-25,2008-09-09,,SOUTH,Mr. Catherine Wilson
415,415,Mr.,Fiona,Harris,Corporate,Widowed,Male,1973-08-15,2009-11-11,,NORTH,Mr. Fiona Harris
416,416,Mrs.,Samuel,Johnson,SME,Divorced,Female,1958-09-04,2001-12-03,,NORTH,Mrs. Samuel Johnson
417,417,Dr.,Rachel,Johnson,SME,Widowed,Male,1996-11-18,2009-05-22,,WEST,Dr. Rachel Johnson
418,418,Dr.,James,Williams,Consumer,Married,Female,1953-02-11,2011-04-06,,SOUTH,Dr. James Williams
419,419,Mrs.,Fiona,Miller,Consumer,Widowed,Female,1961-04-27,2000-12-15,,WEST,Mrs. Fiona Miller
420,420,Mrs.,Allison,Dillon,Consumer,Single,Female,1973-02-19,2007-03-04,,WEST,Mrs. Allison Dillon
421,421,Ms.,Rachel,Taylor,SME,Single,Female,1996-08-16,2010-04-11,,SOUTH,Ms. Rachel Taylor
422,422,Mrs.,Nathan,Jones,Consumer,Single,Male,2000-10-31,2013-03-09,,EAST,Mrs. Nathan Jones
423,423,Ms.,Brian,Potter,SME,Widowed,Female,1986-11-12,2005-12-03,,NORTH,Ms. Brian Potter
424,424,Ms.,Bonnie,Garcia,Consumer,Widowed,Female,1986-02-25,2003-03-24,,SOUTH,Ms. Bonnie Garcia
425,425,Mr.,Wendy,Davis,Consumer,Divorced,Female,1992-08-19,2006-01-09,,NORTH,Mr. Wendy Davis
426,426,Dr.,James,Wilson,Corporate,Married,Female,1958-10-24,2005-02-10,,NORTH,Dr. James Wilson
427,427,Professor,Irene,White,Consumer,Widowed,Female,1958-01-04,2004-03-19,,NORTH,Professor Irene White
428,428,Ms.,Yvonne,Thompson,Consumer,Married,Female,1955-01-16,2011-07-23,,SOUTH,Ms. Yvonne Thompson
429,429,Professor,Edward,Thompson,Consumer,Married,Male,1952-08-06,2003-11-24,,SOUTH,Professor Edward Thompson
430,430,Mr.,Bonnie,Harris,Corporate,Married,Female,1982-05-01,2015-10-21,,WEST,Mr. Bonnie Harris
431,431,Mr.,Quinn,Jackson,Corporate,Divorced,Female,1952-09-28,2005-06-04,,SOUTH,Mr. Quinn Jackson
432,432,Professor,Brian,Martin,Consumer,Divorced,Female,1999-06-19,2007-11-05,,WEST,Professor Brian Martin
433,433,Dr.,James,Smith,Consumer,Married,Male,1954-06-15,2003-08-27,,EAST,Dr. James Smith
434,434,Dr.,Irene,Dillon,Corporate,Single,Male,1996-01-19,2000-06-13,,WEST,Dr. Irene Dillon
435,435,Mrs.,Tina,Smith,SME,Divorced,Female,1972-08-23,2013-08-23,,WEST,Mrs. Tina Smith
436,436,Ms.,Catherine,Jackson,Corporate,Married,Female,1991-03-07,2005-08-26,,SOUTH,Ms. Catherine Jackson
437,437,Mr.,Samuel,Brown,SME,Divorced,Female,1995-11-22,2014-11-09,,SOUTH,Mr. Samuel Brown
438,438,Dr.,Victor,Brown,SME,Divorced,Female,1955-09-23,2007-07-17,,NORTH,Dr. Victor Brown
439,439,Ms.,Irene,Dillon,Consumer,Married,Female,1966-11-25,2003-05-13,,NORTH,Ms. Irene Dillon
440,440,Mr.,Victor,Jones,Corporate,Divorced,Female,1994-08-15,2006-08-18,,NORTH,Mr. Victor Jones
441,441,Professor,Xander,Johnson,SME,Married,Female,1967-01-15,2007-09-12,,SOUTH,Professor Xander Johnson
442,442,Mrs.,Quinn,Anderson,Consumer,Divorced,Female,2000-01-31,2004-01-23,,NORTH,Mrs. Quinn Anderson
443,443,Professor,Xander,Wilson,SME,Divorced,Male,1966-06-04,2015-03-31,,WEST,Professor Xander Wilson
444,444,Ms.,Liam,Davis,Corporate,Divorced,Female,1987-09-22,2007-06-07,,WEST,Ms. Liam Davis
445,445,Dr.,Brian,Brown,Corporate,Single,Male,1954-10-25,2014-03-24,,SOUTH,Dr. Brian Brown
446,446,Professor,Brian,Jackson,Consumer,Single,Male,1976-10-07,2009-04-07,,EAST,Professor Brian Jackson
447,447,Professor,Karen,White,SME,Divorced,Male,1991-01-19,2003-03-19,,WEST,Professor Karen White
448,448,Mrs.,Patrick,Taylor,Consumer,Single,Female,1978-02-12,2014-03-25,,EAST,Mrs. Patrick Taylor
449,449,Professor,Gwendolyn,Garcia,Consumer,Single,Female,1964-03-19,2010-12-24,,NORTH,Professor Gwendolyn Garcia
450,450,Dr.,Megan,White,SME,Single,Male,1984-05-22,2000-02-08,,SOUTH,Dr. Megan White
451,451,Professor,Aaron,Taylor,SME,Single,Male,1967-02-05,2000-05-26,,NORTH,Professor Aaron Taylor
452,452,Ms.,Wendy,Thomas,SME,Widowed,Female,1961-07-26,2002-04-21,,WEST,Ms. Wendy Thomas
453,453,Ms.,Charles,Johnson,Corporate,Divorced,Male,1976-02-03,2010-03-23,,WEST,Ms. Charles Johnson
454,454,Ms.,Catherine,Martin,Consumer,Widowed,Male,1966-11-27,2003-09-12,,NORTH,Ms. Catherine Martin
455,455,Mrs.,Xander,Jones,Consumer,Married,Female,1951-12-20,2013-03-23,,WEST,Mrs. Xander Jones
456,456,Ms.,Megan,Dillon,SME,Single,Male,1997-12-22,2013-12-22,,EAST,Ms. Megan Dillon
457,457,Mr.,Ursula,Smith,Corporate,Widowed,Male,1960-05-22,2009-05-07,,EAST,Mr. Ursula Smith
458,458,Mrs.,Patrick,Jones,SME,Widowed,Male,1950-11-01,2006-10-02,,NORTH,Mrs. Patrick Jones
459,459,Mrs.,Tina,Tyson,Corporate,Single,Male,1987-07-30,2002-05-09,,NORTH,Mrs. Tina Tyson
460,460,Professor,Patrick,Miller,Corporate,Married,Female,1967-12-03,2005-11-24,,EAST,Professor Patrick Miller
461,461,Professor,Fiona,Johnson,Corporate,Widowed,Male,1994-07-13,2004-08-28,,NORTH,Professor Fiona Johnson
462,462,Mr.,Aaron,Williams,SME,Single,Male,1994-04-30,2003-05-06,,EAST,Mr. Aaron Williams
463,463,Mrs.,Catherine,Wilson,Corporate,Divorced,Male,1990-12-23,2006-08-22,,EAST,Mrs. Catherine Wilson
464,464,Mr.,Allison,Garcia,Corporate,Divorced,Male,1976-01-26,2008-01-29,,EAST,Mr. Allison Garcia
465,465,Mr.,Brian,Johnson,Corporate,Married,Female,1962-06-01,2014-11-17,,EAST,Mr. Brian Johnson
466,466,Mr.,Tina,Wilson,Consumer,Married,Female,1983-06-07,2007-09-08,,SOUTH,Mr. Tina Wilson
467,467,Dr.,Olivia,Wilson,Consumer,Married,Male,1992-11-27,2009-06-16,,SOUTH,Dr. Olivia Wilson
468,468,Mr.,Brian,Garcia,SME,Widowed,Female,1987-04-29,2013-04-01,,EAST,Mr. Brian Garcia
469,469,Ms.,Tina,Jackson,Corporate,Married,Female,1952-08-02,2015-05-09,,WEST,Ms. Tina Jackson
470,470,Dr.,Catherine,White,SME,Divorced,Female,1954-02-15,2001-06-02,,EAST,Dr. Catherine White
471,471,Professor,Wendy,Thompson,SME,Divorced,Male,2000-09-09,2005-01-08,,EAST,Professor Wendy Thompson
472,472,Dr.,Victor,Davis,Consumer,Widowed,Male,1981-01-07,2014-11-20,,SOUTH,Dr. Victor Davis
473,473,Professor,Ursula,Garcia,Consumer,Married,Female,1992-02-07,2011-02-13,,EAST,Professor Ursula Garcia
474,474,Ms.,Henry,Taylor,SME,Married,Female,1954-07-08,2011-05-15,,NORTH,Ms. Henry Taylor
475,475,Mr.,Allison,Davis,Consumer,Widowed,Female,1991-03-10,2009-12-17,,SOUTH,Mr. Allison Davis
476,476,Dr.,Karen,Brown,Corporate,Widowed,Male,1951-08-06,2002-04-20,,SOUTH,Dr. Karen Brown
477,477,Professor,Allison,Williams,SME,Married,Female,1977-04-30,2011-05-27,,EAST,Professor Allison Williams
478,478,Mrs.,Liam,Johnson,SME,Widowed,Female,1990-10-09,2007-06-12,,NORTH,Mrs. Liam Johnson
479,479,Mrs.,Diana,Brown,SME,Divorced,Female,1950-03-13,2007-08-28,,SOUTH,Mrs. Diana Brown
480,480,Mr.,Wendy,Brown,SME,Married,Female,1964-09-23,2011-01-16,,NORTH,Mr. Wendy Brown
481,481,Mrs.,Irene,Tyson,Consumer,Widowed,Female,1966-10-29,2002-09-16,,EAST,Mrs. Irene Tyson
482,482,Mr.,Wendy,Taylor,Corporate,Single,Female,1987-03-09,2001-01-15,,WEST,Mr. Wendy Taylor
483,483,Professor,Patrick,Smith,SME,Widowed,Female,1954-05-11,2012-05-29,,WEST,Professor Patrick Smith
484,484,Mrs.,Wendy,Kirby,SME,Widowed,Female,1961-07-08,2002-04-28,,WEST,Mrs. Wendy Kirby
485,485,Mrs.,Nathan,Tyson,Corporate,Divorced,Female,1974-07-19,2008-12-03,,SOUTH,Mrs. Nathan Tyson
486,486,Professor,Edward,White,SME,Divorced,Male,1995-12-17,2006-09-14,,WEST,Professor Edward White
487,487,Ms.,Gwendolyn,Tyson,SME,Married,Male,1980-12-23,2015-01-30,,WEST,Ms. Gwendolyn Tyson
488,488,Ms.,Wendy,Brown,SME,Widowed,Female,2000-06-11,2010-10-10,,NORTH,Ms. Wendy Brown
489,489,Professor,Zachary,Smith,Consumer,Widowed,Male,1959-07-21,2000-07-26,,SOUTH,Professor Zachary Smith
490,490,Mrs.,Gwendolyn,Wilson,Consumer,Divorced,Male,1975-09-18,2015-04-30,,EAST,Mrs. Gwendolyn Wilson
491,491,Mr.,Gwendolyn,Potter,SME,Single,Male,1982-03-07,2010-02-24,,NORTH,Mr. Gwendolyn Potter
492,492,Ms.,Henry,Thompson,Corporate,Widowed,Female,1954-03-20,2008-07-22,,SOUTH,Ms. Henry Thompson
493,493,Mrs.,Aaron,Wilson,SME,Divorced,Male,1989-10-01,2005-01-21,,EAST,Mrs. Aaron Wilson
494,494,Mrs.,James,Harris,SME,Married,Male,1956-09-06,2004-03-11,,WEST,Mrs. James Harris
495,495,Ms.,Bonnie,White,Consumer,Married,Female,1999-12-08,2005-12-04,,SOUTH,Ms. Bonnie White
496,496,Mrs.,Karen,Harris,SME,Divorced,Male,1953-08-01,2003-06-13,,EAST,Mrs. Karen Harris
497,497,Professor,Patrick,Kirby,SME,Divorced,Male,1982-02-15,2001-08-20,,NORTH,Professor Patrick Kirby
498,498,Professor,Quinn,Williams,Consumer,Widowed,Female,1964-04-19,2009-04-30,,WEST,Professor Quinn Williams
499,499,Ms.,Catherine,Miller,Consumer,Divorced,Female,1979-09-14,2008-02-03,,WEST,Ms. Catherine Miller
500,500,Dr.,Diana,Thomas,Consumer,Married,Female,1971-07-25,2014-05-28,,EAST,Dr. Diana Thomas
501,501,Dr.,Zachary,Brown,Consumer,Divorced,Female,1973-01-07,2012-02-12,,SOUTH,Dr. Zachary Brown
502,502,Ms.,Patrick,Johnson,Consumer,Single,Male,1967-04-10,2007-03-09,,SOUTH,Ms. Patrick Johnson
503,503,Mrs.,Ursula,Williams,Consumer,Widowed,Male,1969-02-15,2015-05-16,,EAST,Mrs. Ursula Williams
504,504,Mrs.,Ursula,Williams,Consumer,Divorced,Male,1952-02-18,2010-04-19,,SOUTH,Mrs. Ursula Williams
505,505,Ms.,Bonnie,Garcia,Corporate,Married,Female,2000-01-26,2001-07-31,,EAST,Ms. Bonnie Garcia
506,506,Dr.,Olivia,Dillon,Corporate,Single,Male,1988-11-06,2007-02-04,,SOUTH,Dr. Olivia Dillon
507,507,Mr.,Ursula,Tyson,Corporate,Single,Male,1954-01-31,2015-09-20,,EAST,Mr. Ursula Tyson
508,508,Professor,Zachary,Anderson,Corporate,Widowed,Female,1957-10-05,2006-04-25,,NORTH,Professor Zachary Anderson
509,509,Professor,Patrick,Garcia,SME,Widowed,Female,1969-09-22,2003-01-22,,EAST,Professor Patrick Garcia
510,510,Ms.,James,Dillon,Consumer,Married,Male,1951-01-01,2012-05-31,,WEST,Ms. James Dillon
511,511,Dr.,Samuel,Tyson,Corporate,Single,Male,1998-03-11,2012-04-12,,EAST,Dr. Samuel Tyson
512,512,Professor,Gwendolyn,White,Consumer,Married,Female,1962-10-12,2003-08-11,,NORTH,Professor Gwendolyn White
513,513,Professor,Diana,Garcia,SME,Widowed,Male,1954-11-18,2012-04-23,,WEST,Professor Diana Garcia
514,514,Ms.,Victor,Williams,Corporate,Widowed,Female,1958-10-23,2004-06-05,,NORTH,Ms. Victor Williams
515,515,Mrs.,Victor,Dillon,Consumer,Single,Female,1958-12-23,2006-05-24,,WEST,Mrs. Victor Dillon
516,516,Professor,Olivia,Taylor,SME,Married,Female,1977-06-04,2015-07-21,,SOUTH,Professor Olivia Taylor
517,517,Mr.,Nathan,Garcia,SME,Married,Female,1978-02-06,2005-07-09,,NORTH,Mr. Nathan Garcia
518,518,Mrs.,Allison,Thomas,Corporate,Widowed,Female,1979-09-30,2010-10-06,,NORTH,Mrs. Allison Thomas
519,519,Mr.,Patrick,Potter,Corporate,Single,Male,1965-10-08,2014-06-24,,NORTH,Mr. Patrick Potter
520,520,Mr.,Irene,Dillon,SME,Single,Female,1956-10-06,2000-06-01,,WEST,Mr. Irene Dillon
521,521,Ms.,Bonnie,Potter,SME,Widowed,Male,1998-10-04,2012-02-08,,WEST,Ms. Bonnie Potter
522,522,Professor,Megan,Davis,SME,Widowed,Male,1976-02-09,2003-01-01,,NORTH,Professor Megan Davis
523,523,Mr.,Liam,Thompson,SME,Married,Male,1971-06-07,2013-10-09,,SOUTH,Mr. Liam Thompson
524,524,Professor,Fiona,Garcia,SME,Married,Female,2000-10-05,2014-10-15,,SOUTH,Professor Fiona Garcia
525,525,Dr.,Bonnie,Davis,Corporate,Divorced,Male,1970-10-16,2001-05-29,,NORTH,Dr. Bonnie Davis
526,526,Professor,Victor,Miller,Corporate,Widowed,Male,1982-05-30,2008-09-14,,EAST,Professor Victor Miller
527,527,Mr.,Ursula,Taylor,SME,Divorced,Female,1996-10-10,2014-03-18,,EAST,Mr. Ursula Taylor
528,528,Dr.,Megan,Dillon,SME,Single,Female,1982-10-10,2013-03-07,,WEST,Dr. Megan Dillon
529,529,Dr.,Henry,Thompson,Corporate,Widowed,Male,1981-08-29,2007-09-27,,SOUTH,Dr. Henry Thompson
530,530,Mrs.,Olivia,Garcia,Consumer,Divorced,Male,1956-12-01,2011-07-17,,WEST,Mrs. Olivia Garcia
531,531,Professor,Fiona,Thomas,Corporate,Married,Female,1960-08-13,2014-10-29,,WEST,Professor Fiona Thomas
532,532,Dr.,Patrick,Martin,SME,Married,Female,1968-11-26,2013-04-01,,EAST,Dr. Patrick Martin
533,533,Mrs.,Henry,Johnson,SME,Single,Male,1964-06-15,2003-01-08,,EAST,Mrs. Henry Johnson
534,534,Mrs.,Fiona,Wilson,SME,Single,Female,1996-05-08,2009-02-03,,EAST,Mrs. Fiona Wilson
535,535,Professor,Gwendolyn,Harris,Consumer,Married,Female,1992-04-17,2010-10-20,,EAST,Professor Gwendolyn Harris
536,536,Mrs.,Zachary,Kirby,SME,Married,Female,1995-10-30,2005-12-06,,WEST,Mrs. Zachary Kirby
537,537,Mr.,Tina,Kirby,Consumer,Widowed,Male,1970-08-14,2008-06-25,,SOUTH,Mr. Tina Kirby
538,538,Professor,Gwendolyn,Thompson,Consumer,Single,Female,1987-08-30,2003-05-10,,EAST,Professor Gwendolyn Thompson
539,539,Professor,Catherine,Potter,SME,Widowed,Male,1960-07-17,2002-02-02,,EAST,Professor Catherine Potter
540,540,Dr.,Catherine,Dillon,Consumer,Divorced,Female,1996-11-01,2009-06-08,,EAST,Dr. Catherine Dillon
541,541,Dr.,Zachary,Martin,Corporate,Single,Male,1981-06-12,2013-03-18,,WEST,Dr. Zachary Martin
542,542,Mr.,Patrick,Davis,Corporate,Widowed,Male,1975-06-01,2013-06-02,,NORTH,Mr. Patrick Davis
543,543,Professor,Wendy,Smith,Corporate,Single,Male,1996-11-17,2002-08-23,,EAST,Professor Wendy Smith
544,544,Mr.,Nathan,Thomas,Corporate,Divorced,Female,1963-11-20,2009-07-22,,NORTH,Mr. Nathan Thomas
545,545,Dr.,Tina,Wilson,Consumer,Widowed,Female,1968-04-10,2009-04-08,,NORTH,Dr. Tina Wilson
546,546,Professor,Irene,Anderson,SME,Widowed,Male,1980-11-22,2015-10-28,,SOUTH,Professor Irene Anderson
547,547,Dr.,Xander,Davis,SME,Married,Female,1964-07-07,2002-04-01,,EAST,Dr. Xander Davis
548,548,Professor,Zachary,Potter,SME,Widowed,Male,1954-09-02,2003-08-09,,NORTH,Professor Zachary Potter
549,549,Dr.,Allison,Jones,Corporate,Single,Male,1989-01-22,2001-12-23,,EAST,Dr. Allison Jones
550,550,Mr.,Charles,Tyson,SME,Divorced,Male,1984-06-24,2008-12-26,,NORTH,Mr. Charles Tyson
551,551,Dr.,Ursula,Martin,Consumer,Divorced,Male,1950-12-17,2004-07-10,,WEST,Dr. Ursula Martin
552,552,Mr.,Tina,Garcia,Consumer,Single,Male,1982-04-10,2005-05-13,,WEST,Mr. Tina Garcia
553,553,Ms.,Yvonne,Jackson,SME,Married,Male,1985-06-14,2009-02-03,,NORTH,Ms. Yvonne Jackson
554,554,Ms.,Charles,Potter,Corporate,Divorced,Female,2000-02-29,2013-01-27,,EAST,Ms. Charles Potter
555,555,Dr.,Tina,Miller,Corporate,Single,Male,1986-03-29,2012-11-22,,WEST,Dr. Tina Miller
556,556,Professor,Quinn,Brown,Corporate,Divorced,Male,1956-06-29,2011-04-14,,SOUTH,Professor Quinn Brown
557,557,Professor,Catherine,Potter,Corporate,Widowed,Female,1972-06-10,2015-07-27,,NORTH,Professor Catherine Potter
558,558,Dr.,Yvonne,Taylor,Corporate,Single,Male,1991-05-02,2013-02-28,,WEST,Dr. Yvonne Taylor
559,559,Mrs.,Charles,Jackson,Corporate,Widowed,Male,1970-08-18,2007-01-30,,NORTH,Mrs. Charles Jackson
560,560,Mr.,Henry,Anderson,Consumer,Divorced,Male,1985-10-16,2015-02-09,,NORTH,Mr. Henry Anderson
561,561,Mrs.,Karen,Thomas,Corporate,Married,Male,1974-02-21,2004-02-06,,SOUTH,Mrs. Karen Thomas
562,562,Ms.,Xander,Davis,Consumer,Married,Female,1968-07-20,2005-02-20,,WEST,Ms. Xander Davis
563,563,Mr.,Yvonne,Brown,SME,Widowed,Male,1957-01-15,2015-02-27,,WEST,Mr. Yvonne Brown
564,564,Ms.,Brian,Martin,Corporate,Divorced,Male,1978-04-19,2011-01-16,,EAST,Ms. Brian Martin
565,565,Professor,Megan,Davis,Corporate,Widowed,Male,1961-07-04,2001-03-19,,NORTH,Professor Megan Davis
566,566,Dr.,Megan,Garcia,Corporate,Widowed,Male,1960-10-19,2015-08-30,,NORTH,Dr. Megan Garcia
567,567,Dr.,Victor,Miller,SME,Divorced,Female,1959-01-15,2007-04-19,,EAST,Dr. Victor Miller
568,568,Mrs.,Rachel,Wilson,Corporate,Divorced,Male,1974-03-03,2010-07-28,,WEST,Mrs. Rachel Wilson
569,569,Dr.,Nathan,Miller,Corporate,Widowed,Female,1983-05-27,2008-03-09,,SOUTH,Dr. Nathan Miller
570,570,Professor,Samuel,Jones,Consumer,Divorced,Female,1970-07-04,2002-03-29,,WEST,Professor Samuel Jones
571,571,Mrs.,Gwendolyn,Jones,Corporate,Married,Female,1992-06-07,2000-03-20,,SOUTH,Mrs. Gwendolyn Jones
572,572,Professor,Catherine,Dillon,Corporate,Widowed,Female,1997-11-27,2007-01-30,,WEST,Professor Catherine Dillon
573,573,Mrs.,Megan,Brown,Corporate,Divorced,Male,1955-05-22,2004-10-31,,EAST,Mrs. Megan Brown
574,574,Ms.,Xander,Taylor,Corporate,Divorced,Male,1982-05-21,2008-01-30,,SOUTH,Ms. Xander Taylor
575,575,Professor,Diana,Thomas,Corporate,Married,Female,1967-11-07,2012-12-08,,SOUTH,Professor Diana Thomas
576,576,Dr.,Victor,Thompson,SME,Widowed,Female,1990-02-05,2001-10-04,,NORTH,Dr. Victor Thompson
577,577,Mrs.,Ursula,Jones,Consumer,Widowed,Male,1980-04-08,2009-06-17,,SOUTH,Mrs. Ursula Jones
578,578,Ms.,Karen,Davis,SME,Divorced,Female,1978-06-06,2014-08-24,,WEST,Ms. Karen Davis
579,579,Ms.,Irene,Harris,Consumer,Widowed,Male,1996-09-26,2010-02-05,,SOUTH,Ms. Irene Harris
580,580,Ms.,Edward,Davis,Corporate,Married,Male,1957-03-08,2004-09-21,,EAST,Ms. Edward Davis
581,581,Professor,Charles,Martin,SME,Widowed,Male,1954-10-30,2000-08-03,,EAST,Professor Charles Martin
582,582,Mrs.,Irene,Tyson,Corporate,Widowed,Male,1957-07-25,2014-09-08,,EAST,Mrs. Irene Tyson
583,583,Dr.,Xander,Anderson,Consumer,Married,Male,1961-05-05,2002-12-11,,WEST,Dr. Xander Anderson
584,584,Dr.,Brian,Taylor,SME,Divorced,Female,1991-11-30,2012-02-15,,NORTH,Dr. Brian Taylor
585,585,Mrs.,Wendy,Potter,SME,Widowed,Female,1990-12-17,2014-02-25,,WEST,Mrs. Wendy Potter
586,586,Mrs.,Patrick,Potter,Corporate,Divorced,Female,1958-01-13,2009-11-28,,NORTH,Mrs. Patrick Potter
587,587,Mr.,Edward,Anderson,Corporate,Married,Female,1950-01-04,2011-09-27,,NORTH,Mr. Edward Anderson
588,588,Dr.,Rachel,Smith,Corporate,Single,Female,1992-10-19,2006-09-20,,SOUTH,Dr. Rachel Smith
589,589,Professor,Zachary,Smith,SME,Widowed,Female,1983-07-10,2004-03-24,,WEST,Professor Zachary Smith
590,590,Dr.,Henry,Garcia,Consumer,Divorced,Female,1983-12-12,2004-12-12,,SOUTH,Dr. Henry Garcia
591,591,Ms.,Quinn,Tyson,Corporate,Divorced,Male,1975-07-17,2014-07-18,,WEST,Ms. Quinn Tyson
592,592,Ms.,Fiona,Jones,SME,Widowed,Female,1959-11-26,2014-04-14,,EAST,Ms. Fiona Jones
593,593,Dr.,Wendy,Tyson,Consumer,Single,Male,1966-11-06,2007-03-11,,NORTH,Dr. Wendy Tyson
594,594,Ms.,Fiona,Brown,SME,Widowed,Male,1974-02-24,2002-10-21,,EAST,Ms. Fiona Brown
595,595,Mr.,Charles,Jones,Corporate,Divorced,Female,1994-04-13,2004-11-14,,WEST,Mr. Charles Jones
596,596,Mr.,Liam,Harris,Consumer,Married,Female,1979-08-18,2001-10-19,,SOUTH,Mr. Liam Harris
597,597,Dr.,Charles,Potter,Corporate,Divorced,Male,1966-04-17,2004-04-23,,SOUTH,Dr. Charles Potter
598,598,Dr.,Yvonne,Davis,Consumer,Single,Female,1989-09-27,2005-07-17,,EAST,Dr. Yvonne Davis
599,599,Dr.,Quinn,Miller,Corporate,Divorced,Male,1984-11-28,2015-04-14,,EAST,Dr. Quinn Miller
600,600,Professor,Xander,Potter,SME,Widowed,Female,1960-12-16,2005-09-06,,EAST,Professor Xander Potter
601,601,Mrs.,Liam,Johnson,Corporate,Widowed,Male,1960-02-18,2005-04-17,,WEST,Mrs. Liam Johnson
602,602,Professor,Zachary,Wilson,Consumer,Married,Male,1960-09-25,2008-11-16,,WEST,Professor Zachary Wilson
603,603,Mrs.,Wendy,Tyson,Consumer,Married,Female,1983-04-27,2002-01-03,,SOUTH,Mrs. Wendy Tyson
604,604,Ms.,Victor,Tyson,SME,Divorced,Male,1955-05-22,2001-05-04,,EAST,Ms. Victor Tyson
605,605,Mrs.,Edward,Martin,Corporate,Divorced,Male,1978-06-01,2012-07-10,,EAST,Mrs. Edward Martin
606,606,Ms.,Wendy,Jackson,Corporate,Single,Female,1962-02-01,2005-08-15,,EAST,Ms. Wendy Jackson
607,607,Mrs.,Rachel,Martin,Corporate,Divorced,Female,2000-11-03,2004-03-08,,NORTH,Mrs. Rachel Martin
608,608,Professor,Brian,Tyson,Corporate,Married,Female,1964-05-21,2001-07-18,,NORTH,Professor Brian Tyson
